order_id,customer_id,product_id,order_date,quantity,discount
20090,1167,158,2023-08-18,3,0.2
20091,1559,100,2023-01-23,5,0.15
20092,1820,13,2024-11-06,4,0.05
20093,1136,70,2023-10-08,1,0.1
20094,269,31,2024-06-02,3,0.1
20095,1120,148,2024-12-22,5,0.0
20096,331,144,2023-09-10,2,0.05
20097,1196,20,2024-02-08,3,0.0
20098,1486,66,2023-05-13,1,0.0
20099,948,144,2023-10-01,3,0.0
20100,291,35,2024-09-09,5,0.0
20101,815,190,2023-08-20,3,0.2
20102,235,167,2024-06-28,2,0.2
20103,1443,175,2023-03-20,2,0.1
20104,306,99,2023-02-04,2,0.1
20105,1512,4,2024-05-09,4,0.0
20106,87,33,2023-04-20,4,0.2
20107,808,198,2023-11-17,1,0.05
20108,1357,117,2024-07-28,2,0.1
20109,710,120,2023-11-24,5,0.05
20110,733,160,2024-11-20,4,0.0
20111,1322,195,2024-01-19,5,0.2
20112,1167,52,2023-12-30,4,0.0
20113,1084,21,2023-08-20,5,0.15
20114,826,104,2024-09-07,4,0.1
20115,1989,26,2024-02-18,3,0.0
20116,1825,47,2023-10-21,4,0.05
20117,1960,135,2024-06-30,5,0.2
20118,1026,103,2024-12-06,4,0.2
20119,417,160,2023-06-23,5,0.15
20120,1177,101,2024-01-27,1,0.2
20121,1278,123,2023-04-12,4,0.15
20122,1595,79,2023-10-20,4,0.15
20123,923,4,2023-03-26,2,0.0
20124,952,166,2023-07-20,4,0.05
20125,1787,82,2024-11-15,2,0.0
20126,368,106,2024-06-24,1,0.05
20127,1049,117,2023-10-24,1,0.0
20128,133,116,2023-02-25,2,0.0
20129,1267,142,2024-04-16,2,0.0
20130,62,52,2023-01-16,1,0.0
20131,1451,1,2024-10-13,4,0.0
20132,1640,161,2023-03-07,4,0.15
20133,452,145,2024-10-20,5,0.0
20134,1102,160,2024-10-31,4,0.0
20135,721,40,2024-04-16,5,0.2
20136,105,113,2024-08-03,2,0.15
20137,603,170,2023-01-23,2,0.0
20138,676,159,2024-12-02,3,0.0
20139,1404,102,2024-04-30,4,0.05
20140,1890,39,2024-02-19,5,0.1
20141,394,155,2024-10-18,1,0.05
20142,1139,181,2023-11-01,2,0.05
20143,1686,48,2023-06-26,4,0.15
20144,745,121,2023-07-14,4,0.0
20145,598,81,2023-01-13,3,0.0
20146,1564,134,2023-06-15,4,0.05
20147,48,185,2023-05-30,2,0.05
20148,188,134,2023-12-07,3,0.2
20149,1620,82,2024-07-10,2,0.05
20150,1009,41,2023-06-23,3,0.0
20151,1599,132,2023-06-16,4,0.2
20152,514,9,2024-12-09,5,0.2
20153,791,67,2024-12-18,1,0.0
20154,1075,27,2024-08-16,3,0.0
20155,226,67,2024-08-02,5,0.05
20156,1392,46,2023-04-07,5,0.1
20157,1104,181,2024-11-09,4,0.05
20158,924,184,2024-02-08,2,0.2
20159,1782,185,2023-03-18,3,0.1
20160,1230,126,2023-08-25,1,0.1
20161,628,112,2024-12-08,5,0.0
20162,769,136,2023-10-18,4,0.15
20163,1023,14,2023-05-16,2,0.0
20164,1001,101,2024-01-02,4,0.15
20165,1423,57,2024-07-01,5,0.1
20166,1551,29,2023-09-05,4,0.2
20167,1241,131,2023-08-02,1,0.0
20168,1067,143,2023-03-11,4,0.0
20169,1925,101,2023-11-25,5,0.0
20170,456,142,2023-01-16,1,0.2
20171,982,104,2024-05-01,4,0.05
20172,1639,11,2023-06-23,1,0.0
20173,893,125,2024-11-29,3,0.15
20174,1318,26,2023-10-01,1,0.0
20175,1599,193,2024-06-07,1,0.0
20176,1767,25,2023-08-07,1,0.2
20177,1523,62,2024-05-27,4,0.0
20178,238,149,2024-02-03,4,0.0
20179,1963,51,2023-04-21,2,0.1
20180,1331,98,2024-04-08,1,0.1
20181,762,67,2024-10-02,1,0.05
20182,1614,113,2023-04-03,3,0.05
20183,1619,182,2024-03-26,5,0.05
20184,154,7,2024-01-31,4,0.15
20185,742,11,2024-07-04,2,0.0
20186,1121,90,2024-04-23,3,0.2
20187,1198,23,2023-11-12,2,0.05
20188,652,148,2024-11-01,3,0.05
20189,1117,186,2024-11-28,4,0.1
20190,652,119,2023-12-19,5,0.0
20191,1053,74,2023-08-27,1,0.2
20192,873,44,2023-04-14,4,0.0
20193,1085,120,2023-01-29,3,0.0
20194,41,185,2023-03-30,4,0.0
20195,1518,110,2024-01-10,2,0.0
20196,660,22,2024-02-01,4,0.15
20197,1838,8,2024-07-16,5,0.0
20198,759,103,2023-12-30,3,0.15
20199,1694,13,2023-05-27,4,0.2
20200,295,77,2023-11-10,3,0.1
20201,1782,135,2024-07-01,1,0.15
20202,1320,29,2024-03-27,5,0.15
20203,1203,173,2024-05-20,3,0.2
20204,258,9,2024-04-30,1,0.0
20205,730,90,2023-04-11,5,0.1
20206,1473,134,2023-04-17,2,0.0
20207,1692,33,2023-10-18,3,0.2
20208,1331,29,2023-12-15,3,0.1
20209,1144,83,2024-09-08,5,0.0
20210,1020,32,2024-08-10,1,0.1
20211,1288,149,2023-08-15,2,0.15
20212,287,185,2024-08-18,3,0.05
20213,1575,17,2024-08-10,4,0.0
20214,1212,98,2023-02-19,2,0.0
20215,242,61,2024-12-22,4,0.05
20216,1619,75,2023-06-07,5,0.1
20217,205,60,2023-11-24,3,0.05
20218,656,164,2023-03-18,1,0.2
20219,279,118,2024-09-24,3,0.0
20220,395,151,2024-03-29,4,0.0
20221,472,87,2023-11-06,2,0.0
20222,1401,98,2023-11-23,5,0.15
20223,1718,145,2024-05-22,1,0.0
20224,970,13,2023-04-17,4,0.15
20225,1017,81,2023-08-29,1,0.0
20226,1349,6,2024-03-10,2,0.1
20227,1036,191,2023-01-28,5,0.0
20228,1316,171,2024-12-04,5,0.2
20229,57,170,2023-09-06,5,0.05
20230,1178,171,2023-12-30,3,0.1
20231,1628,153,2024-12-25,4,0.0
20232,464,56,2024-06-16,1,0.0
20233,962,179,2024-04-16,2,0.15
20234,602,67,2024-10-28,3,0.05
20235,516,56,2024-06-22,4,0.0
20236,733,111,2024-08-11,5,0.0
20237,656,191,2024-02-17,1,0.2
20238,22,15,2024-07-22,5,0.2
20239,704,191,2024-09-22,3,0.05
20240,1131,46,2023-06-14,4,0.15
20241,326,18,2024-07-29,1,0.0
20242,1756,10,2023-02-17,4,0.15
20243,907,133,2024-10-23,2,0.2
20244,426,166,2024-04-28,5,0.2
20245,1263,172,2023-06-07,2,0.0
20246,1365,129,2024-10-29,4,0.05
20247,730,53,2023-05-31,3,0.0
20248,39,44,2023-08-13,1,0.0
20249,1781,25,2023-09-17,1,0.05
20250,943,43,2024-01-22,3,0.0
20251,1686,157,2023-09-13,4,0.0
20252,30,170,2023-03-02,4,0.0
20253,1438,111,2024-01-31,1,0.15
20254,161,187,2024-02-01,4,0.0
20255,616,83,2023-06-11,1,0.0
20256,1694,182,2024-01-15,1,0.1
20257,1957,51,2024-03-18,2,0.0
20258,309,172,2023-12-15,1,0.2
20259,1438,54,2023-01-31,1,0.2
20260,1946,183,2023-03-12,3,0.1
20261,134,19,2024-02-01,5,0.1
20262,566,189,2024-03-13,2,0.0
20263,1976,12,2023-01-02,4,0.0
20264,1924,32,2024-07-15,4,0.0
20265,1359,129,2023-05-15,4,0.0
20266,36,1,2023-05-26,2,0.0
20267,831,24,2023-06-28,2,0.15
20268,1667,77,2023-09-21,5,0.1
20269,1849,49,2023-11-07,3,0.05
20270,80,92,2023-07-23,5,0.0
20271,784,90,2024-11-29,3,0.0
20272,1960,17,2023-01-30,3,0.05
20273,437,25,2023-02-28,5,0.0
20274,987,63,2023-01-09,3,0.0
20275,1144,160,2023-11-20,3,0.0
20276,1158,2,2023-06-16,3,0.1
20277,405,107,2023-12-03,4,0.2
20278,1741,30,2024-01-14,2,0.0
20279,265,114,2024-12-03,3,0.15
20280,233,77,2023-08-30,3,0.0
20281,447,165,2024-10-27,1,0.0
20282,427,75,2023-06-09,2,0.2
20283,968,59,2023-08-23,2,0.0
20284,1052,173,2024-03-28,5,0.2
20285,1325,176,2023-07-18,3,0.0
20286,1594,73,2024-04-21,2,0.0
20287,979,22,2023-02-02,1,0.0
20288,29,68,2024-02-12,2,0.0
20289,1887,171,2023-03-30,3,0.15
20290,377,116,2024-08-29,5,0.0
20291,1974,193,2023-08-09,5,0.0
20292,1337,183,2023-03-10,4,0.0
20293,33,147,2023-10-21,5,0.1
20294,1009,64,2023-08-25,1,0.1
20295,1478,9,2023-06-09,5,0.0
20296,960,167,2023-10-17,4,0.0
20297,620,171,2024-07-07,2,0.1
20298,900,162,2024-07-31,4,0.0
20299,1525,63,2024-06-16,2,0.1
20300,1296,176,2023-12-01,4,0.0
20301,501,175,2024-08-04,1,0.0
20302,899,145,2024-05-16,5,0.15
20303,857,119,2023-09-03,1,0.2
20304,703,44,2023-11-19,1,0.0
20305,1617,151,2024-09-02,5,0.0
20306,1942,107,2023-11-25,1,0.1
20307,1106,40,2024-06-30,3,0.0
20308,608,104,2023-12-05,1,0.1
20309,1170,12,2023-06-20,4,0.1
20310,569,51,2023-04-20,1,0.0
20311,730,50,2023-01-10,5,0.0
20312,1778,193,2023-07-21,3,0.0
20313,1945,79,2023-09-14,5,0.0
20314,284,176,2023-09-19,2,0.15
20315,680,24,2024-11-23,5,0.0
20316,919,189,2024-03-05,1,0.15
20317,136,54,2024-05-21,2,0.2
20318,653,53,2023-03-07,5,0.15
20319,1196,49,2024-11-03,3,0.0
20320,889,124,2024-08-01,2,0.05
20321,1583,117,2024-09-03,4,0.2
20322,1034,90,2024-08-11,2,0.0
20323,297,168,2023-02-04,2,0.2
20324,707,127,2024-07-10,1,0.1
20325,330,152,2024-10-23,5,0.15
20326,1457,198,2024-05-05,2,0.2
20327,448,194,2024-08-02,2,0.0
20328,15,125,2023-09-11,2,0.1
20329,216,34,2023-01-17,5,0.2
20330,1725,146,2023-09-18,3,0.15
20331,1277,88,2024-12-25,5,0.05
20332,330,152,2023-09-13,3,0.0
20333,564,72,2024-12-28,2,0.0
20334,1454,129,2024-02-28,5,0.0
20335,1083,173,2024-05-15,5,0.2
20336,176,153,2023-10-13,5,0.1
20337,1398,10,2023-01-07,2,0.2
20338,295,100,2024-05-11,2,0.1
20339,1662,41,2023-07-18,3,0.0
20340,1578,7,2024-08-25,3,0.0
20341,307,51,2024-10-20,5,0.15
20342,1842,93,2024-02-22,4,0.0
20343,1372,26,2024-10-23,1,0.15
20344,361,160,2023-02-21,2,0.05
20345,1790,178,2023-08-31,1,0.0
20346,1090,119,2023-08-07,1,0.0
20347,1961,40,2024-06-01,1,0.05
20348,570,96,2023-04-19,3,0.2
20349,639,33,2023-12-17,2,0.15
20350,516,82,2023-03-07,4,0.2
20351,235,103,2023-01-10,4,0.2
20352,433,86,2023-07-21,4,0.0
20353,387,15,2023-08-02,5,0.2
20354,1056,151,2023-03-09,2,0.0
20355,1018,105,2023-11-23,3,0.0
20356,1711,141,2023-02-19,3,0.1
20357,1598,22,2023-01-17,5,0.1
20358,226,86,2024-06-06,3,0.1
20359,144,64,2023-11-02,2,0.0
20360,1476,93,2024-01-27,5,0.0
20361,18,131,2023-05-04,4,0.05
20362,732,19,2024-05-18,1,0.15
20363,746,49,2023-08-13,4,0.2
20364,1414,100,2023-11-14,1,0.15
20365,747,179,2024-04-17,2,0.0
20366,362,167,2024-06-24,2,0.15
20367,321,198,2023-12-24,2,0.15
20368,592,14,2024-04-27,3,0.0
20369,1317,156,2024-03-04,2,0.15
20370,73,159,2024-05-11,5,0.0
20371,1983,185,2024-04-16,3,0.2
20372,849,173,2024-07-24,3,0.1
20373,100,115,2024-10-16,3,0.0
20374,1506,134,2023-10-27,3,0.15
20375,256,42,2024-11-06,4,0.15
20376,1339,3,2023-03-25,2,0.1
20377,863,137,2024-01-12,4,0.05
20378,162,3,2023-11-09,5,0.05
20379,293,81,2024-09-20,5,0.2
20380,162,27,2023-11-16,4,0.1
20381,1965,51,2023-07-23,5,0.2
20382,869,14,2023-12-21,4,0.0
20383,1665,101,2023-10-21,3,0.15
20384,1333,177,2024-05-18,3,0.0
20385,1789,4,2023-05-25,1,0.2
20386,1598,176,2024-06-22,3,0.05
20387,1167,200,2023-01-17,4,0.1
20388,223,139,2024-07-28,5,0.2
20389,307,61,2024-07-29,4,0.0
20390,14,86,2023-02-08,3,0.2
20391,1900,180,2023-05-10,1,0.0
20392,1634,115,2023-04-25,4,0.1
20393,571,33,2024-03-25,4,0.1
20394,1204,106,2023-02-14,3,0.2
20395,1537,172,2023-08-04,2,0.0
20396,227,32,2024-08-22,3,0.2
20397,1483,2,2024-02-19,3,0.0
20398,145,95,2024-11-19,1,0.1
20399,1848,135,2023-09-22,5,0.05
20400,1669,179,2024-03-15,2,0.2
20401,657,62,2024-09-08,2,0.05
20402,786,12,2024-01-16,5,0.0
20403,1881,67,2023-10-28,5,0.0
20404,823,80,2023-06-20,3,0.0
20405,483,22,2024-09-11,5,0.15
20406,1583,167,2024-02-10,2,0.0
20407,1744,142,2023-12-21,1,0.1
20408,1775,77,2023-06-10,4,0.0
20409,433,16,2024-07-05,5,0.0
20410,242,92,2023-01-26,5,0.15
20411,919,71,2023-03-24,2,0.15
20412,616,18,2023-06-22,3,0.0
20413,277,79,2024-11-15,1,0.2
20414,1693,47,2023-03-11,2,0.0
20415,1212,51,2023-01-06,1,0.0
20416,686,39,2023-07-14,5,0.0
20417,100,145,2024-06-08,4,0.1
20418,522,104,2023-03-04,1,0.0
20419,1108,116,2023-01-13,4,0.1
20420,1077,60,2023-07-24,2,0.0
20421,1151,6,2023-02-09,1,0.2
20422,647,46,2023-06-14,2,0.15
20423,1310,69,2023-01-31,5,0.0
20424,1885,33,2024-06-12,5,0.1
20425,55,85,2024-10-10,1,0.15
20426,756,117,2024-11-07,4,0.15
20427,577,183,2024-02-02,2,0.0
20428,1045,121,2024-04-03,2,0.05
20429,775,161,2023-08-11,3,0.0
20430,1324,197,2024-09-25,2,0.1
20431,836,20,2023-03-19,1,0.0
20432,359,151,2024-08-22,3,0.15
20433,1784,37,2024-09-16,2,0.0
20434,143,174,2024-09-03,2,0.0
20435,610,27,2024-03-03,1,0.0
20436,1026,63,2024-02-29,2,0.0
20437,357,132,2024-01-22,1,0.1
20438,643,58,2023-08-27,3,0.0
20439,1712,15,2024-09-14,2,0.0
20440,452,84,2023-03-31,3,0.1
20441,47,58,2024-01-20,5,0.2
20442,753,179,2023-05-19,2,0.05
20443,427,60,2024-10-08,3,0.0
20444,868,197,2024-06-07,4,0.05
20445,1563,128,2023-09-01,4,0.0
20446,900,80,2024-05-19,1,0.2
20447,1572,162,2024-02-26,4,0.0
20448,851,111,2023-07-01,3,0.0
20449,866,91,2023-07-14,2,0.2
20450,848,194,2024-09-25,1,0.0
20451,692,157,2023-02-22,1,0.0
20452,941,5,2024-11-15,5,0.1
20453,488,92,2023-06-28,1,0.0
20454,1587,2,2023-10-20,5,0.0
20455,1366,3,2024-01-10,4,0.0
20456,672,41,2023-02-28,4,0.1
20457,770,150,2023-02-23,4,0.15
20458,529,62,2023-09-02,1,0.15
20459,1303,113,2023-05-29,3,0.0
20460,172,48,2024-01-03,5,0.1
20461,1326,115,2023-01-16,5,0.0
20462,1420,133,2023-06-25,1,0.1
20463,566,132,2024-06-23,3,0.15
20464,525,33,2024-02-10,1,0.1
20465,1738,81,2024-04-11,5,0.0
20466,964,50,2023-05-09,3,0.2
20467,1351,115,2023-08-11,4,0.0
20468,758,8,2023-09-01,4,0.0
20469,450,176,2024-03-01,4,0.0
20470,783,141,2023-12-20,2,0.1
20471,1764,26,2023-11-22,2,0.0
20472,62,179,2024-08-26,4,0.05
20473,1225,35,2023-01-03,5,0.0
20474,664,175,2024-04-23,3,0.05
20475,1094,192,2023-03-22,5,0.0
20476,1725,105,2023-02-13,2,0.05
20477,497,27,2023-06-04,3,0.15
20478,839,46,2024-06-19,3,0.0
20479,208,34,2023-04-09,1,0.0
20480,1489,191,2024-02-01,4,0.1
20481,1502,94,2023-06-20,5,0.1
20482,456,171,2023-05-28,3,0.1
20483,1155,119,2023-05-03,3,0.2
20484,473,152,2023-04-22,1,0.05
20485,669,17,2023-05-10,4,0.05
20486,1301,44,2023-03-09,4,0.05
20487,54,194,2024-12-29,2,0.0
20488,1780,61,2024-08-30,5,0.2
20489,1414,168,2024-10-18,5,0.05
20490,889,3,2024-06-28,1,0.0
20491,215,23,2023-10-13,1,0.0
20492,11,135,2023-01-05,1,0.1
20493,454,88,2023-04-28,4,0.0
20494,411,184,2024-10-13,3,0.0
20495,731,200,2023-08-18,3,0.15
20496,1741,190,2023-06-09,3,0.0
20497,1917,155,2023-10-21,5,0.1
20498,1980,126,2023-07-05,3,0.0
20499,1737,43,2024-07-05,5,0.0
20500,584,76,2023-08-12,2,0.15
20501,109,54,2023-06-01,2,0.2
20502,27,39,2023-05-20,3,0.0
20503,1440,95,2024-01-02,2,0.0
20504,349,170,2023-05-08,1,0.2
20505,1006,30,2023-12-17,2,0.0
20506,1313,170,2023-05-27,1,0.0
20507,517,49,2023-10-12,2,0.1
20508,1510,105,2024-04-13,3,0.05
20509,1289,86,2023-08-06,3,0.0
20510,1012,143,2024-03-11,1,0.1
20511,1677,87,2023-05-25,2,0.0
20512,225,98,2023-10-04,1,0.2
20513,350,43,2023-03-01,1,0.1
20514,1910,163,2024-09-01,4,0.0
20515,1113,84,2024-01-10,4,0.1
20516,646,42,2024-02-08,1,0.0
20517,1127,93,2024-11-23,5,0.15
20518,330,92,2023-04-24,3,0.0
20519,1956,160,2024-05-09,3,0.0
20520,1149,72,2024-09-06,3,0.0
20521,1970,48,2023-12-02,3,0.1
20522,957,98,2024-07-22,4,0.15
20523,1328,153,2023-10-12,4,0.05
20524,83,24,2023-05-09,1,0.1
20525,267,196,2023-11-11,5,0.1
20526,1425,35,2024-08-20,1,0.2
20527,1410,164,2024-12-12,5,0.1
20528,1799,194,2023-03-12,2,0.15
20529,1385,168,2023-12-11,5,0.15
20530,1081,198,2023-04-08,5,0.15
20531,799,113,2023-10-27,3,0.0
20532,1401,7,2023-06-25,5,0.1
20533,187,52,2023-03-16,5,0.2
20534,479,77,2023-05-23,5,0.0
20535,686,43,2023-01-23,3,0.1
20536,1361,133,2023-06-30,3,0.0
20537,1871,152,2023-02-14,1,0.1
20538,1671,42,2024-04-13,4,0.05
20539,1118,34,2023-04-02,3,0.0
20540,1511,73,2023-09-26,4,0.15
20541,398,26,2023-02-03,3,0.0
20542,863,82,2024-11-08,1,0.0
20543,521,164,2024-08-04,5,0.0
20544,1545,17,2023-12-30,2,0.2
20545,113,197,2024-12-08,3,0.0
20546,122,6,2023-05-13,1,0.15
20547,386,34,2024-01-17,2,0.1
20548,1644,53,2024-11-10,2,0.0
20549,1366,95,2023-10-04,5,0.0
20550,784,165,2023-06-05,5,0.05
20551,1794,148,2024-01-22,5,0.05
20552,1487,186,2024-06-18,3,0.0
20553,1734,187,2023-07-19,5,0.05
20554,919,139,2023-10-02,1,0.0
20555,382,94,2024-05-15,5,0.1
20556,1654,114,2024-04-03,3,0.15
20557,156,40,2023-02-19,3,0.05
20558,1152,56,2024-11-28,4,0.2
20559,1067,110,2024-06-15,2,0.0
20560,1599,21,2024-09-19,5,0.1
20561,381,100,2023-04-02,2,0.0
20562,1681,197,2024-03-31,3,0.05
20563,1956,46,2023-12-05,1,0.0
20564,1299,67,2023-02-22,5,0.2
20565,389,160,2024-05-10,2,0.1
20566,1047,92,2024-09-26,4,0.0
20567,1900,4,2023-01-04,3,0.0
20568,787,116,2024-11-11,1,0.0
20569,1408,154,2023-10-08,2,0.0
20570,1153,122,2023-10-17,1,0.0
20571,1435,31,2023-03-14,3,0.0
20572,1835,74,2023-05-17,1,0.15
20573,1305,189,2024-10-14,1,0.0
20574,1206,145,2024-01-28,4,0.0
20575,1798,53,2023-07-27,2,0.15
20576,228,174,2023-09-17,2,0.05
20577,1787,8,2023-09-20,2,0.0
20578,1105,72,2024-05-19,2,0.0
20579,588,158,2024-07-03,2,0.0
20580,1305,83,2023-07-22,3,0.15
20581,714,146,2023-12-13,3,0.0
20582,631,57,2023-02-21,4,0.2
20583,764,8,2024-08-15,1,0.1
20584,634,26,2023-12-22,3,0.0
20585,174,149,2024-12-23,4,0.0
20586,1383,48,2024-06-02,3,0.2
20587,1595,106,2023-12-29,4,0.0
20588,1399,51,2023-02-14,2,0.15
20589,1079,190,2024-01-13,1,0.0
20590,1688,71,2024-02-16,5,0.0
20591,1355,43,2023-05-22,3,0.1
20592,1688,130,2023-09-15,1,0.15
20593,387,149,2023-02-06,5,0.05
20594,680,62,2023-02-14,4,0.1
20595,1172,4,2024-09-23,1,0.0
20596,343,53,2023-02-15,3,0.05
20597,1221,154,2024-10-13,3,0.15
20598,1148,11,2024-07-18,3,0.2
20599,740,49,2023-10-28,2,0.0
20600,333,76,2023-10-15,3,0.0
20601,1508,42,2023-09-26,3,0.2
20602,1478,76,2023-03-03,3,0.0
20603,706,156,2024-07-19,3,0.15
20604,1373,168,2024-08-03,3,0.0
20605,453,175,2023-08-30,4,0.0
20606,79,50,2023-12-20,3,0.1
20607,8,173,2023-03-12,2,0.05
20608,1890,142,2024-02-17,3,0.15
20609,1397,124,2024-09-03,4,0.15
20610,567,84,2023-03-02,2,0.0
20611,549,29,2024-09-06,4,0.15
20612,1882,40,2024-03-27,5,0.2
20613,1481,74,2024-01-28,1,0.0
20614,1785,115,2024-09-22,5,0.1
20615,712,53,2024-06-12,5,0.2
20616,270,27,2023-11-01,2,0.15
20617,432,182,2023-07-10,1,0.0
20618,601,40,2024-12-24,1,0.0
20619,226,192,2023-03-19,5,0.05
20620,1347,171,2024-07-11,1,0.0
20621,1696,107,2024-08-27,5,0.0
20622,1444,187,2024-06-08,1,0.2
20623,1925,26,2023-10-28,4,0.0
20624,335,58,2023-01-17,4,0.15
20625,122,111,2024-07-27,5,0.2
20626,476,110,2024-03-09,3,0.0
20627,786,136,2023-02-12,5,0.0
20628,237,70,2023-03-09,4,0.0
20629,779,188,2024-01-15,2,0.1
20630,1866,104,2023-07-31,3,0.0
20631,1668,128,2023-07-22,1,0.1
20632,382,50,2024-12-26,2,0.0
20633,1428,70,2023-04-19,2,0.15
20634,389,38,2023-10-11,1,0.2
20635,1471,6,2024-08-28,5,0.2
20636,694,141,2023-08-13,4,0.1
20637,1217,160,2023-04-28,3,0.1
20638,461,81,2024-08-25,4,0.1
20639,110,81,2023-12-06,3,0.0
20640,214,37,2023-10-08,4,0.0
20641,1776,1,2024-05-05,4,0.0
20642,1677,129,2023-01-19,5,0.2
20643,463,55,2023-06-24,5,0.05
20644,585,152,2024-04-13,1,0.05
20645,515,84,2024-09-09,2,0.0
20646,2,11,2023-05-22,5,0.0
20647,1420,26,2024-04-07,3,0.1
20648,1368,156,2023-10-25,3,0.2
20649,210,10,2024-04-14,4,0.0
20650,824,53,2024-12-05,2,0.15
20651,58,176,2024-01-08,4,0.1
20652,484,26,2024-04-12,2,0.0
20653,1753,127,2024-03-13,4,0.0
20654,948,57,2024-12-20,2,0.0
20655,1935,82,2024-03-18,5,0.2
20656,1793,85,2024-03-31,5,0.15
20657,1992,192,2023-09-05,5,0.1
20658,1137,41,2023-05-22,5,0.1
20659,485,41,2024-02-06,1,0.0
20660,71,122,2023-08-10,3,0.15
20661,1507,164,2023-07-03,5,0.0
20662,1638,92,2023-12-30,5,0.2
20663,1069,121,2023-07-07,1,0.15
20664,656,172,2023-04-23,3,0.15
20665,1659,81,2023-06-30,4,0.05
20666,1809,73,2023-07-18,3,0.0
20667,1766,43,2023-03-11,2,0.0
20668,542,151,2024-08-20,4,0.2
20669,1829,171,2024-04-29,4,0.2
20670,786,90,2024-02-03,2,0.0
20671,996,22,2024-07-04,5,0.0
20672,1228,18,2024-10-04,3,0.0
20673,476,191,2023-01-10,2,0.1
20674,1264,65,2023-01-03,3,0.0
20675,1803,14,2024-04-22,4,0.1
20676,572,93,2024-10-23,4,0.0
20677,1467,51,2023-03-08,5,0.0
20678,747,47,2024-12-05,5,0.0
20679,1271,15,2023-04-07,2,0.1
20680,1478,110,2024-06-14,3,0.1
20681,1178,145,2023-11-14,5,0.2
20682,592,81,2023-04-08,3,0.1
20683,1574,60,2023-02-26,1,0.0
20684,649,95,2023-04-17,2,0.2
20685,466,101,2023-03-29,3,0.2
20686,225,144,2024-10-14,5,0.05
20687,242,65,2024-10-17,5,0.0
20688,1747,120,2024-01-06,3,0.15
20689,969,143,2024-01-10,4,0.0
20690,558,198,2023-02-21,1,0.0
20691,684,160,2024-12-24,2,0.05
20692,1578,37,2023-02-10,3,0.0
20693,1481,80,2023-04-01,5,0.1
20694,492,134,2023-02-08,2,0.1
20695,453,120,2023-01-13,3,0.05
20696,535,108,2024-08-30,5,0.0
20697,499,11,2024-09-12,1,0.15
20698,1898,25,2023-04-14,3,0.0
20699,802,83,2023-02-12,3,0.1
20700,742,193,2023-07-28,2,0.0
20701,1942,74,2024-08-22,2,0.2
20702,709,134,2024-08-27,5,0.15
20703,193,31,2024-11-16,4,0.1
20704,154,16,2024-04-20,1,0.0
20705,466,102,2024-09-29,5,0.2
20706,567,69,2023-04-19,5,0.1
20707,767,45,2024-07-12,2,0.0
20708,1039,11,2023-08-02,5,0.2
20709,1474,5,2024-08-26,1,0.1
20710,1717,140,2024-11-23,3,0.2
20711,79,138,2024-02-13,4,0.15
20712,11,3,2024-07-06,4,0.1
20713,570,84,2024-09-24,3,0.0
20714,1005,142,2023-03-18,2,0.0
20715,239,90,2023-04-05,5,0.0
20716,810,51,2023-09-26,4,0.1
20717,849,25,2023-12-27,2,0.2
20718,197,19,2024-06-13,5,0.15
20719,161,111,2024-11-13,4,0.1
20720,499,80,2023-06-11,4,0.2
20721,172,188,2024-04-09,3,0.15
20722,857,181,2024-07-17,2,0.0
20723,1159,182,2024-07-01,1,0.0
20724,226,106,2023-07-06,4,0.0
20725,1909,70,2023-02-21,5,0.0
20726,975,70,2024-05-02,2,0.1
20727,1844,161,2024-06-14,4,0.05
20728,1293,27,2024-01-31,1,0.05
20729,32,86,2023-04-02,1,0.05
20730,295,145,2024-10-12,4,0.2
20731,1614,66,2023-12-23,3,0.0
20732,1343,152,2024-09-02,4,0.1
20733,1556,152,2024-12-19,4,0.0
20734,1552,34,2023-05-24,5,0.15
20735,1182,156,2023-07-18,5,0.0
20736,1129,143,2023-11-19,3,0.0
20737,1939,115,2023-11-28,5,0.0
20738,726,54,2023-09-21,4,0.0
20739,1381,84,2023-08-05,3,0.15
20740,586,89,2024-12-01,5,0.1
20741,584,71,2024-07-09,5,0.0
20742,733,90,2024-03-09,4,0.0
20743,334,61,2024-04-04,3,0.05
20744,1739,135,2024-12-01,5,0.1
20745,926,176,2024-05-17,2,0.05
20746,737,125,2024-04-13,4,0.2
20747,362,36,2024-12-06,2,0.0
20748,930,168,2024-01-01,1,0.0
20749,935,170,2023-08-27,5,0.2
20750,1073,53,2024-09-15,2,0.2
20751,1637,109,2024-08-03,1,0.1
20752,1400,22,2024-07-14,4,0.15
20753,490,178,2024-10-24,2,0.0
20754,1765,35,2024-01-31,3,0.15
20755,133,154,2024-01-30,4,0.0
20756,873,137,2024-09-18,4,0.15
20757,299,72,2023-03-16,3,0.0
20758,559,65,2023-04-08,4,0.0
20759,1723,121,2024-01-18,1,0.15
20760,1221,84,2024-09-14,5,0.15
20761,1791,46,2024-01-05,4,0.15
20762,1937,27,2023-10-12,2,0.2
20763,1043,79,2023-09-13,4,0.2
20764,1966,130,2023-11-05,3,0.0
20765,1397,183,2024-09-20,2,0.2
20766,1848,182,2023-06-25,3,0.15
20767,1178,142,2023-08-16,4,0.1
20768,194,45,2023-12-13,1,0.2
20769,398,41,2024-09-09,2,0.1
20770,436,2,2023-12-08,4,0.0
20771,604,134,2023-08-27,4,0.0
